simulation_id	longitude	latitude	inclination	distance	mass1	mass2	spin1z	spin2z	gps_time	geocent_time	geocent_time_ns
9014	1.9541627	0.18121931	2.3175088	2495.7108	19.463985	15.281925	0.054557447	0.34413927	1001820216.604832	1001820216	598021984
9016	4.7548884	-0.39419499	0.34824633	11448.992	84.112511	60.603669	-0.69973315	0.36678595	1028795889.691899	1028795889	686591387
9017	4.6150058	0.35970075	1.7147326	1633.1599	27.913033	25.352839	0.040745025	-0.32192015	1017355655.64298	1017355655	638461828
9018	0.92170003	-0.22389681	2.8166515	4143.9955	12.857123	12.089821	0.12126654	0.054803761	1019561995.878054	1019561995	867644787
9019	3.2477466	0.49760529	2.2605824	1755.2435	61.134274	32.31313	0.33454568	0.68886963	1016774410.926585	1016774410	942371368
9020	0.99052407	0.32517636	0.46927855	5598.8783	63.122187	56.427162	-0.094085164	0.011884018	1014378640.758625	1014378640	750514507
9021	4.4143462	-0.54207285	2.4251866	2351.3013	53.808784	22.053922	0.49006698	-0.040967152	1006091541.191687	1006091541	183478594
9024	4.6407572	-0.4980844	0.52256144	1567.983	30.401841	15.114264	0.15030006	-0.47888628	1028550382.254354	1028550382	242064238
9025	2.5310984	-1.1583088	1.8033419	4052.014	53.482174	46.0589	0.036028766	-0.59392367	1015161311.69635	1015161311	680961132
9026	2.4698153	-0.22936204	2.082574	5741.7352	61.092293	40.457576	0.40410259	0.29874874	1031468401.005466	1031468400	992356539
9027	2.8601437	0.48971138	0.66375227	6764.2978	67.157285	62.135343	-0.31645633	-0.018318446	1019610417.911132	1019610417	929995298
9028	5.7059092	-0.7101432	1.742915	1834.1061	25.530569	23.43723	-0.30141923	0.17763521	1004184526.912556	1004184526	896655083
9029	1.1559966	-0.48193181	2.4324526	8860.5792	51.260436	50.55176	-0.015550968	0.15907933	1017723689.28015	1017723689	269772410
9031	0.88781806	-0.51270267	2.418558	5529.824	25.029501	18.564435	-0.18714049	0.0042420143	1021877487.201154	1021877487	181549788
9033	2.5429285	-0.51949668	1.9318435	1512.4208	27.939821	27.032214	-0.0074019914	-0.33855268	1018852929.572266	1018852929	571694374
9034	2.3950992	-0.25952853	0.39495136	5794.2687	17.926701	11.969114	0.11133119	0.038824961	1016434578.781748	1016434578	776124477
9036	1.0109693	0.70648173	2.2188451	3904.9754	16.620016	12.446029	-0.22783467	-0.12877462	1010197029.744161	1010197029	762356400
9037	2.6986731	0.44045564	0.71611554	1106.0728	18.986795	12.864342	0.12159386	-0.1731086	1005440849.363149	1005440849	375705600
9038	4.035913	0.16997458	0.32786605	7210.3252	150.90843	43.857214	-0.02048711	0.0054213034	1000437179.175343	1000437179	175012708
9040	2.4252131	-0.55185444	2.1600848	1892.9737	13.79719	9.9057703	-0.071358651	-0.030219332	1030330758.825024	1030330758	808531523
9041	3.4126681	-1.1113346	0.55002228	8086.4476	67.856001	57.749335	0.10111597	0.20408651	1018002912.706499	1018002912	694510818
9044	0.61706474	-0.79055969	0.42560438	5531.2186	28.120676	23.82791	0.41626338	0.322691	1030492568.337437	1030492568	321057320
9045	3.3184177	-0.88820799	0.80742873	4047.9596	75.198773	43.215311	0.67653075	-0.20005353	1005557528.246738	1005557528	235272050
9046	4.3775633	0.16140373	0.76528497	11765.8	82.129589	57.32271	0.66017245	0.018791529	1005032466.894938	1005032466	881095529
9047	4.5800335	-0.087009576	0.78927351	7675.3058	28.489266	27.464242	-0.24133109	0.30453765	1009043688.963025	1009043688	975141764
9049	2.2628915	0.51411299	0.38632013	4562.2905	40.958897	32.682173	0.18700673	0.00029430666	1026690200.617976	1026690200	633032680
9050	1.4131335	-0.77022718	2.5528324	9355.7711	181.69443	130.41326	0.49339182	-0.52975581	1025091759.489545	1025091759	478986979
9052	2.5559373	0.17134726	0.75314618	778.21661	16.664173	12.541549	-0.27843683	0.24720387	1000873814.081858	1000873814	69071889
9053	5.9277285	-0.76265755	0.61689554	7151.6934	75.408276	54.214167	-0.45258428	-0.11010179	1017405534.002795	1017405533	998812914
9054	4.661556	0.56974168	0.64566741	1388.1249	12.823122	4.8488587	0.1147083	0.18541611	1011955985.220899	1011955985	233939648
9056	4.6284407	-0.64804767	0.90541764	2880.673	62.150615	48.291011	-0.3051229	0.16159887	1013058377.899696	1013058377	880724430
9060	1.8848487	-0.99761079	2.5242745	4678.4986	60.25001	58.262674	-0.51741271	-0.6676186	1021063378.324105	1021063378	320917368
9061	3.0710201	0.064078439	1.9483365	1082.7919	41.784518	10.006601	0.28167247	-0.80983416	1029678530.517277	1029678530	515078187
9062	1.043803	-0.071606811	2.4288363	7221.4368	90.970436	63.10399	-0.17904914	0.037517103	1003766937.625202	1003766937	613581061
9063	6.2252425	-0.9499473	2.7474775	6275.6436	79.476267	73.463237	-0.16548522	0.12589908	1012533694.274088	1012533694	260631800
9064	6.1730083	-0.70878512	2.8835325	3998.909	80.689915	20.587465	-0.17013964	-0.071362	1021253362.662131	1021253362	644384027
9065	1.9983866	1.4596561	2.5010079	4722.3837	25.119696	20.942898	-0.0015743701	0.16479132	1029079658.935594	1029079658	952461004
9067	2.7683987	-0.41003088	0.53658058	6179.5686	55.250912	42.824353	-0.12731843	0.25143611	1027510677.618707	1027510677	602373242
9068	5.170417	-1.0316166	2.5300121	5565.7712	63.891519	56.451357	-0.34995989	0.45416167	1027782417.356373	1027782417	339561820
9069	0.93467816	0.10582096	1.9029845	1530.4108	25.927215	15.315456	0.10814318	0.022549422	1010874406.575005	1010874406	581086516
9070	3.5694738	-0.28046828	2.0310896	2009.2072	17.123221	14.105042	0.11712014	0.20245839	1011259934.619679	1011259934	630025148
9073	4.0957759	0.29010217	1.5567775	2511.7617	53.868637	47.525541	-0.47958536	-0.33079144	1011571311.517432	1011571311	509181976
9074	4.7708356	-0.74868406	0.64225173	3850.1949	26.283475	18.788926	0.26103529	0.29103463	1019380181.400057	1019380181	401929617
9075	3.8324413	-0.32872935	1.0082711	10722.854	54.983498	35.587829	0.44991503	-0.31603866	1010888054.775763	1010888054	765964627
9076	5.8224752	1.3340548	2.7826723	4667.7889	83.355402	64.03416	0.055564264	0.070299522	1022416447.938987	1022416447	956837654
9078	4.8997938	-0.15159242	2.9282008	960.18359	56.549321	23.286892	0.28735911	-0.29133494	1028665033.431152	1028665033	424234986
9079	5.6510725	0.75056078	2.4594578	5714.1906	63.577306	43.820383	0.01457837	-0.46193443	1012748487.067494	1012748487	81578612
9081	1.9718946	-0.88438018	2.6626824	1291.3367	35.09662	35.068818	0.018251736	-0.0061456793	1015855414.345628	1015855414	325741768
9082	3.6491815	-0.16561996	2.5792565	6176.3264	84.767374	40.746488	-0.027192835	0.82966576	1011474599.002052	1011474598	989540577
9083	1.9840523	-0.61911468	2.30299	4448.3841	54.082501	32.06244	-0.10338776	-0.62131801	1017317254.050477	1017317254	28724194
9084	2.9983255	-0.36286952	1.7552673	3324.8746	51.214119	47.90517	0.078586422	-0.12604248	1002083656.129085	1002083656	113481283
9086	1.1657921	-0.96563338	0.1641721	1770.7411	15.675119	15.639574	0.020533156	0.21890914	1015378699.09744	1015378699	90980411
9087	4.5833644	-1.4050404	1.1545845	10506.206	73.529504	69.647619	0.50473411	-0.067560769	1018339487.182123	1018339487	161736846
9088	1.9364699	-0.91204965	2.3940335	14853.267	69.379454	51.247688	0.2826452	-0.18146614	1005695314.107331	1005695314	86839318
9089	1.0382521	-0.55985132	0.54206117	5226.4588	50.265835	42.737833	-0.11069153	0.087218521	1019894632.495926	1019894632	478294492
9092	0.97501699	0.71049302	2.8053563	859.12157	8.6447783	7.6718644	0.22545774	-0.64044816	1000248563.024417	1000248563	30508876
9093	1.7734406	-1.4846192	0.7060596	8054.1644	50.249618	21.586089	-0.056224435	-0.29704575	1002212833.485623	1002212833	470142603
9094	3.5360601	0.25406403	2.203309	3313.6404	32.921301	24.989908	-0.018564024	-0.19834566	1007344437.735633	1007344437	721461892
9095	1.0434615	0.3432051	0.63619971	2820.7791	15.404519	13.279654	0.51850126	0.048575946	1022297620.706519	1022297620	706574917
9096	5.4515176	0.95864201	2.495336	1670.5159	31.442382	8.9946601	-0.12190817	-0.52780989	1011935765.043343	1011935765	48488021
9097	0.95698365	-1.382999	2.8502217	7610.2702	24.823193	16.023691	-0.094241544	0.2046975	1002760385.723284	1002760385	708866000
9098	1.9551343	1.0214004	2.1456889	3067.007	29.163463	12.518969	0.14811441	0.052887945	1022640896.292266	1022640896	308395267
9099	4.0603551	0.63806305	1.8045079	7264.6758	56.159722	26.260156	0.13690014	0.030168471	1023602021.107331	1023602021	117225766
9101	4.4673877	0.43399604	2.0603207	2258.0895	28.822096	13.273956	0.18250847	-0.2367599	1012336667.334146	1012336667	339015365
9103	1.181269	-1.4830988	2.989352	4775.898	26.112212	15.640559	-0.27673453	0.18371899	1028149763.601103	1028149763	587703347
9106	0.1715527	0.4389621	1.3350661	1778.4969	37.304689	37.182137	0.13863905	0.13646863	1007279686.703719	1007279686	714736938
9107	4.2652374	-0.20006255	0.3730532	6848.1653	27.278043	24.395922	0.13393586	-0.21062449	1018680346.217885	1018680346	225884438
9109	3.5805335	0.022136131	2.0958766	3252.5816	36.91441	10.593463	0.3392469	0.67175135	1013902540.223894	1013902540	211820960
9111	4.7105724	-0.67776985	2.7042123	3077.9196	25.004861	22.393177	0.081008379	-0.62647105	1020828762.096964	1020828762	86806178
9112	5.3281341	0.84315982	2.4814232	10608.356	124.77942	74.770751	-0.12128481	0.27474481	1026617051.077478	1026617051	91747284
9113	3.427725	0.74863339	0.37349562	4914.725	20.605404	17.262819	-0.03051965	-0.0002888275	1005580736.024015	1005580736	40337086
9114	1.7776013	0.068954795	1.2406017	2544.9141	51.223424	48.616839	-0.30597927	0.036368301	1016038244.839984	1016038244	827286363
9115	4.8393052	-0.046130675	2.2690884	12556.212	107.55925	59.122866	0.14327737	-0.20702044	1021704202.426104	1021704202	423230052
9117	1.5905541	-0.66904894	0.67928978	9330.7074	47.710352	42.935172	-0.044249184	0.62825043	1014805320.73757	1014805320	721175432
9118	5.3751156	0.45693351	2.2680868	3166.5938	68.256586	24.463208	-0.10039961	0.11860257	1020732956.487176	1020732956	488528013
9120	5.0341162	0.12519909	2.6478093	3572.5472	24.389931	21.912148	0.35818362	0.12777688	1000478385.393341	1000478385	396460176
9122	2.5930948	0.31633215	2.0060205	2973.2044	29.898441	24.119233	0.50656907	-0.48368714	1014542890.227748	1014542890	235890388
9123	4.2867887	-0.68658021	0.83123378	14579.604	99.273543	72.295568	-0.24356301	0.18428272	1026227590.359051	1026227590	338391781
9125	1.5204817	-0.33887004	0.97417997	13341.092	79.148962	74.193783	-0.44014155	-0.33369244	1024033778.344129	1024033778	327902079
9126	3.9882635	0.37303959	2.4369355	5521.5203	19.39463	16.971068	0.099521522	0.70175637	1016790669.341484	1016790669	357260466
9127	4.4780403	-0.77041818	2.4260149	3917.937	79.603098	73.233958	0.11813914	0.023509752	1009613873.229854	1009613873	212336183
9129	2.3760864	-0.19428643	2.5557426	5387.4365	25.027404	17.99147	0.4726661	-0.028501273	1023396571.275899	1023396571	289056420
9130	4.1178072	-0.51961122	0.1953041	7790.1611	58.29728	53.049316	-0.18433365	-0.37698718	1016649745.669089	1016649745	657248974
9131	0.023284501	-0.22265183	1.0500954	8044.1282	100.32666	78.396373	0.17683301	-0.75544091	1012626729.326332	1012626729	323729157
9132	0.91389793	-1.0214829	2.4554864	2820.3563	11.48603	10.810482	-0.21653159	-0.077759052	1006137076.529086	1006137076	525486588
9136	0.48613294	0.16339036	0.26167123	6112.6064	86.162882	45.690394	-0.0082995758	0.20068701	1015705444.686518	1015705444	704525590
9137	3.4056571	0.19193199	0.83368671	12275.656	136.15459	99.296522	0.68053109	0.4257006	1022085306.83695	1022085306	827022195
9140	4.8168202	-1.2439711	1.8448172	4702.3618	58.744285	32.916643	0.56039925	-0.010665244	1002735672.913603	1002735672	903475881
9141	4.5551182	-0.66784079	2.6706368	11676.966	29.314912	26.401006	0.12012616	-0.34875197	1012355944.167874	1012355944	152161121
9142	5.4628725	0.12917346	0.60319522	9374.6502	61.007612	51.713726	-0.41258416	-0.1885744	1027231736.196503	1027231736	202129006
9143	4.079263	0.03465514	1.5126831	1238.8053	15.2612	8.6255588	-0.27510455	0.64440053	1026412109.615012	1026412109	605697155
9144	1.533394	1.0871503	2.6114368	4929.3632	25.085296	16.173843	-0.0062823211	-0.23052193	1001765358.106539	1001765358	125976682
9146	3.4682603	-0.093125541	1.9993986	1673.2281	13.555513	8.6806736	-0.46920485	0.12923117	1024658803.32896	1024658803	315494418
9148	2.4132239	0.39164741	2.408482	4706.8475	23.773741	16.332103	0.086734374	-0.14347363	1016765194.731583	1016765194	752495527
9149	2.7379397	-0.96003774	0.60639649	3901.8663	64.355016	59.846152	0.43136257	-0.23913125	1003154966.634576	1003154966	628429055
9150	3.4712123	-0.26294235	2.7587604	5292.6786	66.006819	21.885644	-0.0023631341	-0.25376284	1005911446.330823	1005911446	337771654
9152	1.5161079	0.040657682	1.809084	5908.4008	118.65305	64.264959	0.3932252	-0.36802663	1019306945.395814	1019306945	389277101
9153	3.1701543	1.0936372	2.4829998	4565.884	35.260515	16.927681	0.37205732	-0.77714293	1020120189.975976	1020120189	988864899
9154	5.9203185	0.3347183	2.645537	7208.9997	103.26572	75.551675	-0.16863826	-0.3892208	1028610569.190921	1028610569	205263138
9155	1.2838029	-1.0839577	2.3796187	2523.143	13.814899	8.728088	-0.20697048	-0.1619532	1006019162.271145	1006019162	253212214
9157	4.4761507	-0.27127917	0.89625755	3870.7778	30.669956	29.943469	0.0016455618	-0.041099616	1008211670.453305	1008211670	441686988
9158	5.4699187	-1.0819757	1.6648221	1451.2816	20.562128	17.29705	0.41035313	0.35520896	1025742233.338865	1025742233	321053386
9160	4.3530276	0.21603754	2.1082017	2014.7014	50.328194	20.537541	0.47591908	-0.63249258	1008884484.504565	1008884484	513922572
9161	2.6595231	0.6715356	2.732382	15112.06	127.83689	118.77165	-0.018690932	-0.20419794	1012708129.103449	1012708129	118657231
9163	4.0712185	-0.18031078	0.92953692	5590.0851	57.115773	51.855632	-0.46311451	0.22373741	1001757254.617292	1001757254	604149342
9164	5.3341365	0.10932835	2.7346253	13378.706	130.42033	98.868299	0.27972428	0.3840049	1010358544.247759	1010358544	254070163
9165	3.016197	0.9068828	1.2146177	923.06029	27.477382	20.918514	-0.013590798	0.21769951	1027416497.297458	1027416497	303106070
9166	3.2551917	-1.3460434	0.97383554	2810.0309	17.132744	16.169951	0.09463059	0.85349958	1030861592.308072	1030861592	291375399
9167	5.0848917	0.55058112	0.648195	1684.0478	10.938859	8.3594742	0.11883446	-0.17742023	1023691134.527965	1023691134	547922969
9170	0.60857351	0.47145878	0.47660479	4233.1859	17.282247	16.569473	-0.10609021	0.37843999	1001227930.203664	1001227930	215408325
9172	2.108299	0.12598674	0.9751888	6650.4634	59.171021	49.827198	-0.65812406	-0.042802348	1023843526.078302	1023843526	86289763
9173	0.67674691	0.10519885	0.34016369	3645.5123	17.750568	10.645493	0.24850916	-0.12209079	1021150262.110093	1021150262	111456633
9174	6.1845768	0.78288117	1.520319	7600.5987	67.141211	65.903684	0.3727455	0.027760776	1016929547.454781	1016929547	476158619
9175	4.7656922	0.13353693	0.86813603	5033.7146	81.566413	42.677039	0.25128404	0.032632287	1005442567.18533	1005442567	196893811
9176	2.5324646	0.94415354	0.75201706	2401.9793	19.28233	16.806972	0.026201806	0.50917558	1015406073.844811	1015406073	861368895
9177	5.6563873	0.98588747	0.82604487	13279.306	77.80196	72.665573	0.50100426	0.066226789	1024137438.360107	1024137438	380613804
9178	2.099873	1.2583567	0.7805977	6587.0542	54.22442	44.937142	-0.11196553	-0.027437293	1029755941.90503	1029755941	920799851
9179	3.1715101	0.058337432	0.55671882	6231.2006	45.169273	29.571289	-0.56556827	-0.91437409	1008936742.183988	1008936742	201297760
9180	1.333786	-1.0413326	1.8335559	1296.2243	26.451682	26.060376	-0.3198764	0.38104327	1019880091.091362	1019880091	76859832
9181	2.5278371	-0.010133237	2.1526842	9189.5487	74.635636	68.0764	0.081648374	-0.25028553	1002325250.877174	1002325250	867550254
9182	6.1887553	-0.88965507	1.3442994	3092.9957	40.887042	27.556147	0.72651994	-0.31658228	1010558937.472734	1010558937	458572030
9183	1.9003002	0.75991521	0.80435272	3751.5708	56.74831	49.120259	0.015724002	-0.45982587	1006470852.965171	1006470852	977987170
9186	0.90355575	-0.91274754	0.61806885	13756.553	140.20534	58.798975	-0.85791587	-0.093289902	1028586137.350432	1028586137	331147432
9187	5.2718078	0.75679396	1.0008683	9290.2731	77.969063	56.104142	0.058004205	-0.058875778	1026624148.377012	1026624148	398171544
9189	5.8435936	-0.41048871	0.48079488	5871.9062	87.122683	53.259937	-0.0051002811	0.076873624	1020783895.701617	1020783895	703165174
9192	2.4358286	0.23535246	1.2065993	10503.348	79.184838	77.288967	-0.34126023	-0.27227134	1004707092.210352	1004707092	219912052
9193	4.1051331	0.84893737	1.0872993	1259.2573	13.43613	12.319696	-0.32485259	-0.16296185	1004041751.256585	1004041751	276490688
9194	1.0316459	0.2005577	2.4834475	6412.9421	27.978921	27.889804	0.1564228	0.0565539	1008796810.850446	1008796810	846135855
9195	2.6218323	0.55861362	0.46897948	5782.0367	87.76022	33.575633	0.53467031	-0.02636265	1015525515.891714	1015525515	893213272
9197	4.631302	-0.062880125	2.0077044	2491.8494	35.21463	28.606279	-0.095361071	0.087872642	1011373605.02127	1011373605	34055114
9198	1.9536445	-0.094653193	2.55979	4879.2041	24.193291	16.926688	-0.00086133411	-0.08775684	1008013567.157218	1008013567	138002753
9199	4.5640199	0.47631133	1.6950577	813.71885	99.072155	42.791807	0.90306661	0.80436947	1019988978.67156	1019988978	691199541
9200	0.35429963	-1.139683	0.99852757	1405.8474	11.67554	11.322659	0.36106221	-0.71944831	1022945982.123148	1022945982	112847447
9201	4.7866436	0.49494615	0.45434915	5341.6227	42.790764	25.213679	-0.019768939	-0.63765196	1027063304.07004	1027063304	84643841
9202	5.4278574	0.32188376	2.6355239	5557.943	75.607524	61.108973	0.15306504	0.69051567	1020537855.661088	1020537855	675965548
9203	2.9260044	-0.65927276	0.33168885	882.80654	16.73199	4.3029254	-0.54833709	0.077429245	1007702714.551014	1007702714	537963629
9204	4.3630156	-1.0111523	1.2284142	7844.3533	80.287328	54.503292	0.12223895	-0.16046377	1006505425.596348	1006505425	577030063
9206	3.3518293	0.30151835	0.42263309	1216.9793	14.596526	11.813969	0.28042796	0.30857744	1012956211.846434	1012956211	864624619
9207	5.4066123	1.2462663	0.59753026	2215.6535	10.097018	9.7010709	0.46587842	0.2465798	1006956587.199102	1006956587	213815689
9208	4.6928707	-0.27400965	2.0095453	8806.0014	78.012245	65.425089	0.38046249	0.59053432	1024956016.014738	1024956016	5342126
9209	2.8388503	-0.70341754	1.0677561	2816.3889	13.466472	11.703885	0.60139578	-0.20714804	1028195953.312235	1028195953	296678543
9210	0.056584162	-0.087608065	2.8588833	1152.1616	24.867376	11.485031	-0.36338381	0.00045941477	1004914323.645478	1004914323	644612551
9211	4.9999386	-0.45123578	2.6000925	1827.6422	22.015322	15.295315	-0.025538763	0.20610944	1003476681.221644	1003476681	209259152
9212	5.9808669	-0.031545342	2.9205328	2667.721	11.500346	10.79181	-0.13780401	0.23616827	1024113748.353725	1024113748	345520496
